2015,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Rate, adult charged per 100000 population aged 18 years and over,v52126860,46.2.10,1674.17
2005,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Total youth charged,v52126868,46.2.11,..
2006,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Total youth charged,v52126868,46.2.11,265.00
2007,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Total youth charged,v52126868,46.2.11,263.00
2008,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Total youth charged,v52126868,46.2.11,224.00
2009,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Total youth charged,v52126868,46.2.11,310.00
2010,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Total youth charged,v52126868,46.2.11,235.00
2011,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Total youth charged,v52126868,46.2.11,226.00
2012,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Total youth charged,v52126868,46.2.11,217.00
2013,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Total youth charged,v52126868,46.2.11,178.00
2014,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Total youth charged,v52126868,46.2.11,154.00
2015,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Total youth charged,v52126868,46.2.11,108.00
2005,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Rate, youth charged per 100000 population aged 12 to 17 years,v52126869,46.2.12,..
2006,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Rate, youth charged per 100000 population aged 12 to 17 years,v52126869,46.2.12,2915.93
2007,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Rate, youth charged per 100000 population aged 12 to 17 years,v52126869,46.2.12,2851.88
2008,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Rate, youth charged per 100000 population aged 12 to 17 years,v52126869,46.2.12,2426.34
2009,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Rate, youth charged per 100000 population aged 12 to 17 years,v52126869,46.2.12,3378.01
2010,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Rate, youth charged per 100000 population aged 12 to 17 years,v52126869,46.2.12,2584.41
2011,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Rate, youth charged per 100000 population aged 12 to 17 years,v52126869,46.2.12,2483.52
2012,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Rate, youth charged per 100000 population aged 12 to 17 years,v52126869,46.2.12,2410.31
2013,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Rate, youth charged per 100000 population aged 12 to 17 years,v52126869,46.2.12,2014.71
2014,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Rate, youth charged per 100000 population aged 12 to 17 years,v52126869,46.2.12,1776.24
2015,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Rate, youth charged per 100000 population aged 12 to 17 years,v52126869,46.2.12,1262.42
2005,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Total, youth not charged,v53094753,46.2.13,..
2006,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Total, youth not charged,v53094753,46.2.13,280.00
2007,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Total, youth not charged,v53094753,46.2.13,406.00
2008,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Total, youth not charged,v53094753,46.2.13,431.00
2009,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Total, youth not charged,v53094753,46.2.13,291.00
2010,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Total, youth not charged,v53094753,46.2.13,263.00
2011,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Total, youth not charged,v53094753,46.2.13,218.00
2012,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Total, youth not charged,v53094753,46.2.13,290.00
2013,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Total, youth not charged,v53094753,46.2.13,248.00
2014,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Total, youth not charged,v53094753,46.2.13,188.00
2015,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Total, youth not charged,v53094753,46.2.13,173.00
2005,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Rate, youth not charged per 100000 population aged 12 to 17 years,v53094754,46.2.14,..
2006,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Rate, youth not charged per 100000 population aged 12 to 17 years,v53094754,46.2.14,3080.99
2007,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Rate, youth not charged per 100000 population aged 12 to 17 years,v53094754,46.2.14,4402.52
2008,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Rate, youth not charged per 100000 population aged 12 to 17 years,v53094754,46.2.14,4668.54
2009,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Rate, youth not charged per 100000 population aged 12 to 17 years,v53094754,46.2.14,3170.97
2010,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Rate, youth not charged per 100000 population aged 12 to 17 years,v53094754,46.2.14,2892.33
2011,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Rate, youth not charged per 100000 population aged 12 to 17 years,v53094754,46.2.14,2395.60
2012,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Rate, youth not charged per 100000 population aged 12 to 17 years,v53094754,46.2.14,3221.15
2013,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Rate, youth not charged per 100000 population aged 12 to 17 years,v53094754,46.2.14,2807.02
2014,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Rate, youth not charged per 100000 population aged 12 to 17 years,v53094754,46.2.14,2168.40
2015,"Guelph, Ontario","Total, all Criminal Code violations (including traffic)",Rate, youth not charged per 100000 population aged 12 to 17 years,v53094754,46.2.14,2022.21
2005,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Actual incidents,v52126870,46.3.1,..
2006,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Actual incidents,v52126870,46.3.1,5347.00
2007,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Actual incidents,v52126870,46.3.1,5807.00
2008,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Actual incidents,v52126870,46.3.1,5882.00
2009,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Actual incidents,v52126870,46.3.1,6082.00
2010,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Actual incidents,v52126870,46.3.1,5289.00
2011,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Actual incidents,v52126870,46.3.1,4980.00
2012,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Actual incidents,v52126870,46.3.1,5234.00
2013,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Actual incidents,v52126870,46.3.1,4603.00
2014,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Actual incidents,v52126870,46.3.1,4863.00
2015,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Actual incidents,v52126870,46.3.1,4971.00
2005,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Rate per 100000 population,v52126876,46.3.2,..
2006,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Rate per 100000 population,v52126876,46.3.2,4458.66
2007,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Rate per 100000 population,v52126876,46.3.2,4814.97
2008,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Rate per 100000 population,v52126876,46.3.2,4831.65
2009,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Rate per 100000 population,v52126876,46.3.2,4953.62
2010,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Rate per 100000 population,v52126876,46.3.2,4254.75
2011,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Rate per 100000 population,v52126876,46.3.2,3962.38
2012,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Rate per 100000 population,v52126876,46.3.2,4115.56
2013,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Rate per 100000 population,v52126876,46.3.2,3591.63
2014,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Rate per 100000 population,v52126876,46.3.2,3760.09
2015,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Rate per 100000 population,v52126876,46.3.2,3810.95
2006,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Percentage change in rate,v52126875,46.3.3,..
2007,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Percentage change in rate,v52126875,46.3.3,7.99
2008,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Percentage change in rate,v52126875,46.3.3,0.35
2009,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Percentage change in rate,v52126875,46.3.3,2.52
2010,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Percentage change in rate,v52126875,46.3.3,-14.11
2011,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Percentage change in rate,v52126875,46.3.3,-6.87
2012,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Percentage change in rate,v52126875,46.3.3,3.87
2013,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Percentage change in rate,v52126875,46.3.3,-12.73
2014,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Percentage change in rate,v52126875,46.3.3,4.69
2015,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Percentage change in rate,v52126875,46.3.3,1.35
2005,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Total cleared,v52126878,46.3.4,..
2006,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Total cleared,v52126878,46.3.4,2006.00
2007,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Total cleared,v52126878,46.3.4,2319.00
2008,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Total cleared,v52126878,46.3.4,2203.00
2009,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Total cleared,v52126878,46.3.4,2411.00
2010,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Total cleared,v52126878,46.3.4,2562.00
2011,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Total cleared,v52126878,46.3.4,2020.00
2012,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Total cleared,v52126878,46.3.4,2321.00
2013,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Total cleared,v52126878,46.3.4,2290.00
2014,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Total cleared,v52126878,46.3.4,2219.00
2015,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Total cleared,v52126878,46.3.4,2325.00
2005,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Cleared by charge,v52126873,46.3.5,..
2006,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Cleared by charge,v52126873,46.3.5,1634.00
2007,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Cleared by charge,v52126873,46.3.5,1591.00
2008,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Cleared by charge,v52126873,46.3.5,1542.00
2009,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Cleared by charge,v52126873,46.3.5,1713.00
2010,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Cleared by charge,v52126873,46.3.5,1826.00
2011,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Cleared by charge,v52126873,46.3.5,1466.00
2012,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Cleared by charge,v52126873,46.3.5,1537.00
2013,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Cleared by charge,v52126873,46.3.5,1495.00
2014,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Cleared by charge,v52126873,46.3.5,1662.00
2015,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Cleared by charge,v52126873,46.3.5,1879.00
2005,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Cleared otherwise,v52126874,46.3.6,..
2006,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Cleared otherwise,v52126874,46.3.6,372.00
2007,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Cleared otherwise,v52126874,46.3.6,728.00
2008,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Cleared otherwise,v52126874,46.3.6,661.00
2009,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Cleared otherwise,v52126874,46.3.6,698.00
2010,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Cleared otherwise,v52126874,46.3.6,736.00
2011,"Guelph, Ontario","Total, all Criminal Code violations (excluding traffic)",Cleared otherwise,v52126874,46.3.6,554.00
